packagedMedicinalProductPrimaryKey;packagedMedicinalProductFullName;samviewer_url_hyperlink;samviewer_url;prescription_name_fagg_nl;prescription_bcfi_name_nl;LocalPackageID1;localPackageID2;Selected package ID ;pcidLabel;pcId;packageItemType;packageItemTypeLabel;packageItemQuantity;unitsPerPackageItem;manufacturedItemQuanty;manufacturedItemVolumeUnit;packsize;packsizeVolumeUnit;pack_display_value;pack_multiplier;pack_amount;ampp_component_equivalents;packSizeLocal;urlSpcLanguage1;urlSpcLanguage2;packSizeUnit;PackageItemTypeLocalCode;PackageItemTypeLocalLabel;numberOfContainers;unitsPerContainer;manufacturedDoseForm;manufacturedDoseFormLabel;ManufacturedDoseFormLocalLabel;manufacturedDoseFormLocalCode;manufacturedItemUnitOfPresentation;manufacturedItemUnitOfPresentationLabel;manufacturedItemUnitOfPresentationProposedLabel;manufacturedItemUnitOfPresentationProposedCode;manufacturedItemUnitOfPresentationLocalLabel;manufacturedItemUnitOfPresentationLocalCode;manufacturedItemQuantity;manufacturedItemQuantityLocalVolumeUnit;manufacturedItemQuantityVolumeUnit;medicinalProductPrimaryKey;mpIdLabel;mpid;medicnalProductLocalName;MedicinalProductLocalID;fullName;actualTherapeuticMoiety;atcCodes;atcCodeLabel;authorizedPharmaceuticalDoseForm;authorizedPharmaceuticalDoseFormLabel;marketingAuthorizationHolder;marketingAuthorizationHolderLabel;marketingAuthorizationNumber;marketingAuthorizationHolderLocalLabel;marketingAuthorizationHolderLocalCode;country;PhPIDlabel;PhPID;pharmaceuticalProductPrimaryKey;PhpidLevel4Gidwig;administrableDoseForm;administrableDoseFormLabel;Form_BCFI;virtual_form_bcfi;administrableDoseFormProposedCode;administrabledoseformProposedLabel;administrableDoseFormLocalCode;administrableDoseformLocalLabel;pharmaceuticalProductUnitOfPresentation;;pharmaceuticalProductUnitOfPresentationProposedCode;pharmaceuticalProductUnitOfPresentationProposedLabel;routesOfAdministration;routesOfAdministrationLabel;route_of_administration_fagg;virtual_route_of_administration_bcfi;routesOfAdministrationProposedCode;routesOfAdministrationlProposedLabel;routesOfAdministrationLocalCode;routesOfAdministrationLocalLabel;substancePrimaryKey;ingredientRole;substanceCode;substanceName;referenceSubstance;moietyCode;moietyLabel;substances;strengths;moietyModifierLocal;moietyLocal;ModifierLocal;referenceStrengthConcentrationNumeratorValue;referenceStrengthConcentrationNumeratorLabel;referenceStrengthConcentrationNumeratorUnit;referenceStrengthConcentrationDenominatorValue;referenceStrengthConcentrationDenominatorLabel;referenceStrengthConcentrationDenominatorUnit;strength_substances;strength_substances_strengths;virtual_substances;virtual_strength_numerator;virtual_strength_denominator;referenceStrengthPresentationNumeratorValue;referenceStrengthPresentationNumeratorLabel;referenceStrengthPresentationNumeratorUnit;referenceStrengthPresentationDenominatorValue;referenceStrengthPresentationDenominatorLabel;referenceStrengthPresentationDenominatorUnit;strengthPhpidNumeratorValue;strengthPhpidNumeratorLabel;strengthPhpidNumeratorUnit;strengthPhpidDenominatorValue;strengthPhpidDenominatorLabel;strengthPhpidDenominatorUnit;;;StrengthLocalString;strengthNumeratorValue;strenghtNumeratorLabel;strenghtNumeratorUnit;strengthDenominatorValue;strengthDenominatorLabel;strengthDenominatorUnit;strengthConcentrationNumeratorValue;strengthConcentrationNumeratorLabel;strengthConcentrationNumeratorUnit;strengthConcentrationDenominatorValue;strengthConcentrationDenominatorLabel;strengthConcentrationDenominatorUnit;strengthPresentationNumeratorValue;strengthPresentationNumeratorLabel;strengthPresentationNumeratorUnit;strengthPresentationDenominatorValue;strengthPresentationDenominatorUnitLabel;strengthPresentationDenominatorUnit;dddPerPack;dddValue;dddUnit;atcRoa;packSize;vmpGroupISIid;vmpGroupIsLabel;VmpGroupID;VmpGroupLabel;grouperOfSubstanceID;grouperOfSubstanceLabel;PhpidL1ID;PhpidL1Label;vtmID;VtmLabel;intermediateDoseFormCode;intermediateDoseFormLabel;IsiDoseFormCode;IsiDoseFormLabel;;;;GrouperOfProductsWithTheS sameSubstancesWithTheRoleOfPaiL1Phpid;GrouperOfProductsWithTheS sameSubstancesWithTheRoleOfPaiL1PhpidLabel;grouperOfProductsWithTheSameMoietyVtm;grouperOfProductsWithTheSameMoietyVtmlabel;BdfAdfEdqm;BdfAdfLabel;AmeEdqm;AmeLabel;IsiEdqm;IsiLabel;RcEdqm;RcLabel;;ADF_BDF;TRA;ISI;RC;;Pattern;System
262525-11;simvastine Mylan filmomh. tabl. (deelb.) 98 x 40 mg;https://samviewer.digile.be/nl/sam/ampps/262525-11;https://samviewer.digile.be/nl/sam/ampps/262525-11;Simvastatine Mylan 40 mg filmomh. tabl. 98;Simvastatine Mylan filmomh. tabl. (deelb.) 98x 40mg;1777119;262525-11;262525-11;BEL simvastatine Mylan film-coated tablet 98 x 40mg/;BEL simvastatine Mylan film-coated tablet 98 x 40mg/;;;;;98;;98;;98;;;98.0000 {unit};;https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE262525&leafletType=skp;;;;;1;98;10221000;film-coated tablet;filmomhulde tablet;;15054000;tablet;;;;;98;;;309;BEL simvastatine Mylan film-coated tablet 40mg/;;;309;simvastine Mylan filmomh. tabl. (deelb.) 40 mg;;C10AA01;Simvastatin;10221000;film-coated tablet;1570;Mylan;;Mylan;1570;BEL;simvastatine film-coated tablet 40mg/;;simvastatine film-coated tablet 40mg/;0x387fe58aa227cb777cb32e34ff2cdff7;10221000;film-coated tablet;film-coated tablet;tablet;10221000;Filmomhulde tablet;10221000;Filmomhulde tablet;15054000;tablet;;tablet;20053000;oral use;oral use;oral use;;;;;100000091786;PAI;100000091786;simvastatine;moiety;100000091343;simvastatine;Simvastatin;40.0000 mg;simvastatine;simvastatine;NULL;;;;;;;; ;Simvastatin;40.0000 mg;1.0000 1;40;mg;2;;;;40;mg;;;;;;;;;;;;;;;;;;;;;;;;;;130,666666666667;30;mg;O;98;;simvastatine oral 40mg/;;simvastatine oraal 40 mg;TBD;simvastatine;TBD;simvastatine[L1];TBD;simvastatine[VTM];TBD;oral Solid Dose Form;TBD;oral;simvastatine oral 40mg/;;;8Z9T5R9742;simvastatine[L1];TBD;simvastatine[VTM];69;tablet;19;swallowing;31;oral;47;conventional;;69;19;31;47;;A;sys
310877-10;simvastine Teva filmomh. tabl. (deelb.) 100 x 40 mg;https://samviewer.digile.be/nl/sam/ampps/310877-10;https://samviewer.digile.be/nl/sam/ampps/310877-10;Simvastatine Teva 40 mg filmomh. tabl. 100;Simvastatine Teva filmomh. tabl. (deelb.) 100x 40mg;2062016;310877-10;310877-10;BEL simvastatine Teva film-coated tablet 100 x 40mg/;BEL simvastatine Teva film-coated tablet 100 x 40mg/;;;;;100;;100;;100;;;100.0000 {unit};;https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE310877&leafletType=skp;;;;;1;100;10221000;film-coated tablet;filmomhulde tablet;;15054000;tablet;;;;;100;;;310;BEL simvastatine Teva film-coated tablet 40mg/;;;310;simvastine Teva filmomh. tabl. (deelb.) 40 mg;;C10AA01;Simvastatin;10221000;film-coated tablet;1571;Teva;;Teva;1571;BEL;simvastatine film-coated tablet 40mg/;;simvastatine film-coated tablet 40mg/;0x387fe58aa227cb777cb32e34ff2cdff7;10221000;film-coated tablet;film-coated tablet;tablet;10221000;Filmomhulde tablet;10221000;Filmomhulde tablet;15054000;capsule;;tablet;20053000;oral use;oral use;oral use;;;;;100000091786;PAI;100000091786;simvastatine;moiety;100000091343;simvastatine;Simvastatin;40.0000 mg;simvastatine;simvastatine;NULL;;;;;;;; ;Simvastatin;40.0000 mg;1.0000 1;40;mg;2;;;;40;mg;;;;;;;;;;;;;;;;;;;;;;;;;;133,333333333333;30;mg;O;100;;simvastatine oral 40mg/;;simvastatine oraal 40 mg;TBD;simvastatine;TBD;simvastatine[L1];TBD;simvastatine[VTM];TBD;oral Solid Dose Form;TBD;oral;simvastatine oral 40mg/;;;8Z9T5R9742;simvastatine[L1];TBD;simvastatine[VTM];69;tablet;19;swallowing;31;oral;47;conventional;;69;19;31;47;;A;sys
310877-04;simvastine Teva filmomh. tabl. (deelb.) 30 x 40 mg;https://samviewer.digile.be/nl/sam/ampps/310877-04;https://samviewer.digile.be/nl/sam/ampps/310877-04;Simvastatine Teva 40 mg filmomh. tabl. 30;Simvastatine Teva filmomh. tabl. (deelb.) 30x 40mg;2062008;310877-04;310877-04;BEL simvastatine Teva film-coated tablet 30 x 40mg/;BEL simvastatine Teva film-coated tablet 30 x 40mg/;;;;;30;;30;;30;;;30.0000 {unit};;https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE310877&leafletType=skp;;;;;1;30;10221000;film-coated tablet;filmomhulde tablet;;15054000;tablet;;;;;30;;;310;BEL simvastatine Teva film-coated tablet 40mg/;;;310;simvastine Teva filmomh. tabl. (deelb.) 40 mg;;C10AA01;Simvastatin;10221000;film-coated tablet;1571;Teva;;Teva;1571;BEL;simvastatine film-coated tablet 40mg/;;simvastatine film-coated tablet 40mg/;0x387fe58aa227cb777cb32e34ff2cdff7;10221000;film-coated tablet;film-coated tablet;tablet;10221000;Filmomhulde tablet;10221000;Filmomhulde tablet;15054000;capsule;;tablet;20053000;oral use;oral use;oral use;;;;;100000091786;PAI;100000091786;simvastatine;moiety;100000091343;simvastatine;Simvastatin;40.0000 mg;simvastatine;simvastatine;NULL;;;;;;;; ;Simvastatin;40.0000 mg;1.0000 1;40;mg;2;;;;40;mg;;;;;;;;;;;;;;;;;;;;;;;;;;40;30;mg;O;30;;simvastatine oral 40mg/;;simvastatine oraal 40 mg;TBD;simvastatine;TBD;simvastatine[L1];TBD;simvastatine[VTM];TBD;oral Solid Dose Form;TBD;oral;simvastatine oral 40mg/;;;8Z9T5R9742;simvastatine[L1];TBD;simvastatine[VTM];69;tablet;19;swallowing;31;oral;47;conventional;;69;19;31;47;;A;sys
190206-18;Zocor filmomh. tabl. 98 x 40 mg;https://samviewer.digile.be/nl/sam/ampps/190206-18;https://samviewer.digile.be/nl/sam/ampps/190206-18;Zocor 40 mg tabl. 98;Zocor filmomh. tabl. 98x 40mg;1432855;190206-18;190206-18;BEL simvastatine Organon film-coated tablet 98 x 40mg/;BEL simvastatine Organon film-coated tablet 98 x 40mg/;;;;;98;;98;;98;;;98.0000 {unit};;https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE190206&leafletType=skp;;;;;1;98;10221000;film-coated tablet;filmomhulde tablet;;15054000;tablet;;;;;98;;;313;BEL simvastatine Organon film-coated tablet 40mg/;;;313;Zocor filmomh. tabl. 40 mg;;C10AA01;Simvastatin;10221000;film-coated tablet;1574;Organon;;Organon;1574;BEL;simvastatine film-coated tablet 40mg/;;simvastatine film-coated tablet 40mg/;0x387fe58aa227cb777cb32e34ff2cdff7;10221000;film-coated tablet;tablet;tablet;10221000;Filmomhulde tablet;10221000;Filmomhulde tablet;15054000;capsule;;tablet;20053000;oral use;oral use;oral use;;;;;100000091786;PAI;100000091786;simvastatine;moiety;100000091343;simvastatine;Simvastatin;40.0000 mg;simvastatine;simvastatine;NULL;;;;;;;; ;Simvastatin;40.0000 mg;1.0000 1;40;mg;2;;;;40;mg;;;;;;;;;;;;;;;;;;;;;;;;;;130,666666666667;30;mg;O;98;;simvastatine oral 40mg/;;simvastatine oraal 40 mg;TBD;simvastatine;TBD;simvastatine[L1];TBD;simvastatine[VTM];TBD;oral Solid Dose Form;TBD;oral;simvastatine oral 40mg/;;;8Z9T5R9742;simvastatine[L1];TBD;simvastatine[VTM];69;tablet;19;swallowing;31;oral;47;conventional;;69;19;31;47;;A;sys
270995-22;simvastatine Sandoz filmomh. tabl. (deelb.) 100 x 80 mg;https://samviewer.digile.be/nl/sam/ampps/270995-22;https://samviewer.digile.be/nl/sam/ampps/270995-22;Simvastatin Sandoz 80 mg filmomh. tabl. 100;Simvastatin Sandoz filmomh. tabl. (deelb.) 100x 80mg;2282481;270995-22;270995-22;BEL simvastatine Sandoz film-coated tablet 100 x 80mg/;BEL simvastatine Sandoz film-coated tablet 100 x 80mg/;;;;;100;;100;;100;;;100.0000 {unit};;https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE270995&leafletType=skp;;;;;1;100;10221000;film-coated tablet;filmomhulde tablet;;15054000;tablet;;;;;100;;;315;BEL simvastatine Sandoz film-coated tablet 80mg/;;;315;simvastatine Sandoz filmomh. tabl. (deelb.) 80 mg;;C10AA01;Simvastatin;10221000;film-coated tablet;1576;Sandoz;;Sandoz;1576;BEL;simvastatine film-coated tablet 80mg/;;simvastatine film-coated tablet 80mg/;0x8950b8b39fc6d7acd574d717df0c2e55;10221000;film-coated tablet;film-coated tablet;tablet;10221000;Filmomhulde tablet;10221000;Filmomhulde tablet;15054000;capsule;;tablet;20053000;oral use;oral use;oral use;;;;;100000091786;PAI;100000091786;simvastatine;moiety;100000091343;simvastatine;Simvastatin;80.0000 mg;simvastatine;simvastatine;NULL;;;;;;;; ;Simvastatin;80.0000 mg;1.0000 1;80;mg;2;;;;80;mg;;;;;;;;;;;;;;;;;;;;;;;;;;266,666666666667;30;mg;O;100;;simvastatine oral 80mg/;;simvastatine oraal 80 mg;TBD;simvastatine;TBD;simvastatine[L1];TBD;simvastatine[VTM];TBD;oral Solid Dose Form;TBD;oral;simvastatine oral 80mg/;;;8Z9T5R9742;simvastatine[L1];TBD;simvastatine[VTM];69;tablet;19;swallowing;31;oral;47;conventional;;69;19;31;47;;A;sys
310886-07;simvastine Teva filmomh. tabl. (deelb.) 100 x 80 mg;https://samviewer.digile.be/nl/sam/ampps/310886-07;https://samviewer.digile.be/nl/sam/ampps/310886-07;Simvastatine Teva 80 mg filmomh. tabl. 100;Simvastatine Teva filmomh. tabl. (deelb.) 100x 80mg;2249464;310886-07;310886-07;BEL simvastatine Teva film-coated tablet 100 x 80mg/;BEL simvastatine Teva film-coated tablet 100 x 80mg/;;;;;100;;100;;100;;;100.0000 {unit};;https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE310886&leafletType=skp;;;;;1;100;10221000;film-coated tablet;filmomhulde tablet;;15054000;tablet;;;;;100;;;314;BEL simvastatine Teva film-coated tablet 80mg/;;;314;simvastine Teva filmomh. tabl. (deelb.) 80 mg;;C10AA01;Simvastatin;10221000;film-coated tablet;1575;Teva;;Teva;1575;BEL;simvastatine film-coated tablet 80mg/;;simvastatine film-coated tablet 80mg/;0x8950b8b39fc6d7acd574d717df0c2e55;10221000;film-coated tablet;film-coated tablet;tablet;10221000;Filmomhulde tablet;10221000;Filmomhulde tablet;15054000;capsule;;tablet;20053000;oral use;oral use;oral use;;;;;100000091786;PAI;100000091786;simvastatine;moiety;100000091343;simvastatine;Simvastatin;80.0000 mg;simvastatine;simvastatine;NULL;;;;;;;; ;Simvastatin;80.0000 mg;1.0000 1;80;mg;2;;;;80;mg;;;;;;;;;;;;;;;;;;;;;;;;;;160;30;mg;O;100;;simvastatine oral 80mg/;;simvastatine oraal 80 mg;TBD;simvastatine;TBD;simvastatine[L1];TBD;simvastatine[VTM];TBD;oral Solid Dose Form;TBD;oral;simvastatine oral 80mg/;;;8Z9T5R9742;simvastatine[L1];TBD;simvastatine[VTM];69;tablet;19;swallowing;31;oral;47;conventional;;69;19;31;47;;A;sys
5149;NORVALET CAPS 5MG/CAP BTx30 (BLIST 3x10);;;;;5149;267670102;267670102;GRC amlodipine besilate INNOVIS HEALTH A.E. capsule, hard 30 x 5mg/;GRC amlodipine besilate INNOVIS HEALTH A.E. capsule, hard 30 x 5mg/;;;;;30;;30;;;;;;;;;30;;BTx30 (BLIST 3x10);;;10210000;capsule, hard;CAPS;ΚΑΨΟΥΛΑ;15012000;capsule;;;;;30;;;56565656;GRC amlodipine besilate INNOVIS HEALTH A.E. capsule, hard 5mg/;;;;NORVALET CAPS 5MG/CAP;;C08CA01;Amlodipine;10210000;capsule, hard;;INNOVIS HEALTH A.E.;;INNOVIS HEALTH ΑΝΩΝΥΜΗ ΒΙΟΤΕΧΝΙΚΗ ΕΜΠΟΡΙΚΗ ΕΤΑΙΡΕΙΑ ΦΑΡΜΑΚΕΥΤΙΚΩΝ ΠΑΡΑΦΑΡΜΑΚΕΥΤΙΚΩΝ ΚΑΙ ΚΑΛΛΥΝΤΙΚΩΝ ΠΡΟΪΟΝΤΩΝ ΚΑΙ ΣΥΜΠΛΗΡΩΜΑΤΩΝ ΔΙΑΤΡΟΦΗΣ Δ.Τ. INNOVIS HEALTH A.E.;;GRC;amlodipine besilate capsule, hard 5mg/;;amlodipine besilate capsule, hard 5mg/;;10210000;capsule, hard;;;;CAPS;;;15012000;capsule;;;20053000;oral use;;;;;;;100000090079;PAI;100000090079;amlodipine besilate;;100000085259;amlodipine;;;INEOF00344;;;;;;;;;;;;;;5;mg;2;;;;5;mg;;;;;;;5MG/CAP;;;;;;;;;;;;;;;;;;;;;;;;;amlodipine oral 5mg/;;;;;;;;;;;;oral;amlodipine oral 5mg/;;;;;;;;;;;;;;;;;;;;;;
5150;NORVALET CAPS 10MG/CAP BTx30 (BLIST 3x10);;;;;5150;267670202;267670202;GRC amlodipine besilate INNOVIS HEALTH A.E. capsule, hard 30 x 10mg/;GRC amlodipine besilate INNOVIS HEALTH A.E. capsule, hard 30 x 10mg/;;;;;30;;30;;;;;;;;;30;;BTx30 (BLIST 3x10);;;10210000;capsule, hard;CAPS;ΚΑΨΟΥΛΑ;15012000;capsule;;;;;30;;;56565657;GRC amlodipine besilate INNOVIS HEALTH A.E. capsule, hard 10mg/;;;;NORVALET CAPS 10MG/CAP ;;C08CA01;Amlodipine;10210000;capsule, hard;;INNOVIS HEALTH A.E.;;INNOVIS HEALTH ΑΝΩΝΥΜΗ ΒΙΟΤΕΧΝΙΚΗ ΕΜΠΟΡΙΚΗ ΕΤΑΙΡΕΙΑ ΦΑΡΜΑΚΕΥΤΙΚΩΝ ΠΑΡΑΦΑΡΜΑΚΕΥΤΙΚΩΝ ΚΑΙ ΚΑΛΛΥΝΤΙΚΩΝ ΠΡΟΪΟΝΤΩΝ ΚΑΙ ΣΥΜΠΛΗΡΩΜΑΤΩΝ ΔΙΑΤΡΟΦΗΣ Δ.Τ. INNOVIS HEALTH A.E.;;GRC;amlodipine besilate capsule, hard 10mg/;;amlodipine besilate capsule, hard 10mg/;;10210000;capsule, hard;;;;CAPS;;;15012000;capsule;;;20053000;oral use;;;;;;;100000090079;PAI;100000090079;amlodipine besilate;;100000085259;amlodipine;;;INEOF00344;;;;;;;;;;;;;;10;mg;2;;;;10;mg;;;;;;;10MG/CAP;;;;;;;;;;;;;;;;;;;;;;;;;amlodipine oral 10mg/;;;;;;;;;;;;oral;amlodipine oral 10mg/;;;;;;;;;;;;;;;;;;;;;;
4356;FLODIL CAPS 5MG/CAP ΒΤx30 (BLIST 2x15);;;;;4356;258890102;258890102;GRC amlodipine besilate ΜΙΝΕΡΒΑ ΦΑΡΜΑΚΕΥΤΙΚΗ Α.Ε. capsule, hard 30 x 5mg/;GRC amlodipine besilate ΜΙΝΕΡΒΑ ΦΑΡΜΑΚΕΥΤΙΚΗ Α.Ε. capsule, hard 30 x 5mg/;;;;;30;;30;;;;;;;;;30;;ΒΤx30 (BLIST 2x15);;;10210000;capsule, hard;CAPS;ΚΑΨΟΥΛΑ;15012000;capsule;;;;;30;;;56565658;GRC amlodipine besilate ΜΙΝΕΡΒΑ ΦΑΡΜΑΚΕΥΤΙΚΗ Α.Ε. capsule, hard 5mg/;;;;FLODIL CAPS 5MG/CAP ;;C08CA01;Amlodipine;10210000;capsule, hard;;ΜΙΝΕΡΒΑ ΦΑΡΜΑΚΕΥΤΙΚΗ Α.Ε.;;ΜΙΝΕΡΒΑ ΦΑΡΜΑΚΕΥΤΙΚΗ Α.Ε.;;GRC;amlodipine besilate capsule, hard 5mg/;;amlodipine besilate capsule, hard 5mg/;;10210000;capsule, hard;;;;CAPS;;;15012000;capsule;;;20053000;oral use;;;;;;;100000090079;PAI;100000090079;amlodipine besilate;;100000085259;amlodipine;;;INEOF00344;;;;;;;;;;;;;;5;mg;2;;;;5;mg;;;;;;;5MG/CAP;;;;;;;;;;;;;;;;;;;;;;;;;amlodipine oral 5mg/;;;;;;;;;;;;oral;amlodipine oral 5mg/;;;;;;;;;;;;;;;;;;;;;;
4358;FLODIL CAPS 10MG/CAP ΒΤx30 (BLIST 2x15);;;;;4358;258890202;258890202;GRC amlodipine besilate ΜΙΝΕΡΒΑ ΦΑΡΜΑΚΕΥΤΙΚΗ Α.Ε. capsule, hard 30 x 10mg/;GRC amlodipine besilate ΜΙΝΕΡΒΑ ΦΑΡΜΑΚΕΥΤΙΚΗ Α.Ε. capsule, hard 30 x 10mg/;;;;;30;;30;;;;;;;;;30;;ΒΤx30 (BLIST 2x15);;;10210000;capsule, hard;CAPS;ΚΑΨΟΥΛΑ;15012000;capsule;;;;;30;;;56565659;GRC amlodipine besilate ΜΙΝΕΡΒΑ ΦΑΡΜΑΚΕΥΤΙΚΗ Α.Ε. capsule, hard 10mg/;;;;FLODIL CAPS 10MG/CAP;;C08CA01;Amlodipine;10210000;capsule, hard;;ΜΙΝΕΡΒΑ ΦΑΡΜΑΚΕΥΤΙΚΗ Α.Ε.;;ΜΙΝΕΡΒΑ ΦΑΡΜΑΚΕΥΤΙΚΗ Α.Ε.;;GRC;amlodipine besilate capsule, hard 10mg/;;amlodipine besilate capsule, hard 10mg/;;10210000;capsule, hard;;;;CAPS;;;15012000;capsule;;;20053000;oral use;;;;;;;100000090079;PAI;100000090079;amlodipine besilate;;100000085259;amlodipine;;;INEOF00344;;;;;;;;;;;;;;10;mg;2;;;;10;mg;;;;;;;10MG/CAP;;;;;;;;;;;;;;;;;;;;;;;;;amlodipine oral 10mg/;;;;;;;;;;;;oral;amlodipine oral 10mg/;;;;;;;;;;;;;;;;;;;;;;
2719;AMLODIN CAPS 5MG/CAP BT x 30(BLIST 3x 10);;;;;2719;230090103;230090103;GRC amlodipine besilate BENNETT ΦΑΡΜΑΚΕΥΤΙΚΗ Α.Ε. capsule, hard 30 x 5mg/;GRC amlodipine besilate BENNETT ΦΑΡΜΑΚΕΥΤΙΚΗ Α.Ε. capsule, hard 30 x 5mg/;;;;;30;;30;;;;;;;;;30;;BT x 30(BLIST 3x 10);;;10210000;capsule, hard;CAPS;ΚΑΨΟΥΛΑ;15012000;capsule;;;;;30;;;56565660;GRC amlodipine besilate BENNETT ΦΑΡΜΑΚΕΥΤΙΚΗ Α.Ε. capsule, hard 5mg/;;;;AMLODIN CAPS 5MG/CAP;;C08CA01;Amlodipine;10210000;capsule, hard;;BENNETT ΦΑΡΜΑΚΕΥΤΙΚΗ Α.Ε.;;BENNETT ΦΑΡΜΑΚΕΥΤΙΚΗ Α.Ε.;;GRC;amlodipine besilate capsule, hard 5mg/;;amlodipine besilate capsule, hard 5mg/;;10210000;capsule, hard;;;;CAPS;;;15012000;capsule;;;20053000;oral use;;;;;;;100000090079;PAI;100000090079;amlodipine besilate;;100000085259;amlodipine;;;INEOF00344l;;;;;;;;;;;;;;5;mg;2;;;;5;mg;;;;;;;5MG/CAP;;;;;;;;;;;;;;;;;;;;;;;;;amlodipine oral 5mg/;;;;;;;;;;;;oral;amlodipine oral 5mg/;;;;;;;;;;;;;;;;;;;;;;
2720;AMLODIN CAPS 10MG/CAP BT x 30(BLIST 3x 10);;;;;2720;230090203;230090203;GRC amlodipine besilate BENNETT ΦΑΡΜΑΚΕΥΤΙΚΗ Α.Ε. capsule, hard 30 x 10mg/;GRC amlodipine besilate BENNETT ΦΑΡΜΑΚΕΥΤΙΚΗ Α.Ε. capsule, hard 30 x 10mg/;;;;;30;;30;;;;;;;;;30;;BT x 30(BLIST 3x 10);;;10210000;capsule, hard;CAPS;ΚΑΨΟΥΛΑ;15012000;capsule;;;;;30;;;56565661;GRC amlodipine besilate BENNETT ΦΑΡΜΑΚΕΥΤΙΚΗ Α.Ε. capsule, hard 10mg/;;;;AMLODIN CAPS 10MG/CAP;;C08CA01;Amlodipine;10210000;capsule, hard;;BENNETT ΦΑΡΜΑΚΕΥΤΙΚΗ Α.Ε.;;BENNETT ΦΑΡΜΑΚΕΥΤΙΚΗ Α.Ε.;;GRC;amlodipine besilate capsule, hard 10mg/;;amlodipine besilate capsule, hard 10mg/;;10210000;capsule, hard;;;;CAPS;;;15012000;capsule;;;20053000;oral use;;;;;;;100000090079;PAI;100000090079;amlodipine besilate;;100000085259;amlodipine;;;INEOF00344;;;;;;;;;;;;;;10;mg;2;;;;10;mg;;;;;;;10MG/CAP;;;;;;;;;;;;;;;;;;;;;;;;;amlodipine oral 10mg/;;;;;;;;;;;;oral;amlodipine oral 10mg/;;;;;;;;;;;;;;;;;;;;;;
4515;AMLIBON TAB 5MG/TAB BTx30 (BLISTER);;;;;4303;258380102;258380102;GRC amlodipine besilate SANDOZ GMBH, KUNDL, AUSTRIA tablet 20 x 5mg/;GRC amlodipine besilate SANDOZ GMBH, KUNDL, AUSTRIA tablet 20 x 5mg/;;;;;20;;20;;;;;;;;;30;;BTx30(BLISTER 3x10);;;10219000;tablet;CAPS;ΚΑΨΟΥΛΑ;15054000;tablet;;;;;20;;;56565662;GRC amlodipine besilate SANDOZ GMBH, KUNDL, AUSTRIA tablet 5mg/;;;;AMLIBON TAB 5MG/TAB;;C08CA01;Amlodipine;10219000;tablet;;SANDOZ GMBH, KUNDL, AUSTRIA;;SANTA PHARMA A,E,;;GRC;amlodipine besilate tablet 5mg/;;amlodipine besilate tablet 5mg/;;10219000;tablet;;;;CAPS;;;15054000;tablet;;;20053000;oral use;;;;;;;100000090079;PAI;100000090079;amlodipine besilate;;100000085259;amlodipine;;;INEOF00344;;;;;;;;;;;;;;5;mg;2;;;;5;mg;;;;;;;10MG/CAP;;;;;;;;;;;;;;;;;;;;;;;;;amlodipine oral 5mg/;;;;;;;;;;;;oral;amlodipine oral 5mg/;;;;;;;;;;;;;;;;;;;;;;
4516;AMLIBON TAB 10MG/TAB BTx30 (BLISTER);;;;;4304;258380202;258380202;GRC amlodipine besilate SANDOZ GMBH, KUNDL, AUSTRIA tablet 30 x 10mg/;GRC amlodipine besilate SANDOZ GMBH, KUNDL, AUSTRIA tablet 30 x 10mg/;;;;;30;;30;;;;;;;;;30;;BTx30(BLISTER 3x10);;;10219000;tablet;CAPS;ΚΑΨΟΥΛΑ;15054000;tablet;;;;;30;;;56565663;GRC amlodipine besilate SANDOZ GMBH, KUNDL, AUSTRIA tablet 10mg/;;;;AMLIBON TAB 10MG/TAB;;C08CA01;Amlodipine;10219000;tablet;;SANDOZ GMBH, KUNDL, AUSTRIA;;SANTA PHARMA A,E,;;GRC;amlodipine besilate tablet 10mg/;;amlodipine besilate tablet 10mg/;;10219000;tablet;;;;CAPS;;;15054000;tablet;;;20053000;oral use;;;;;;;100000090079;PAI;100000090079;amlodipine besilate;;100000085259;amlodipine;;;INEOF00344;;;;;;;;;;;;;;10;mg;2;;;;10;mg;;;;;;;5MG/CAP;;;;;;;;;;;;;;;;;;;;;;;;;amlodipine oral 10mg/;;;;;;;;;;;;oral;amlodipine oral 10mg/;;;;;;;;;;;;;;;;;;;;;;
